PV;CV;SP
15.6;5;25
15.6;5;25
15.6;5;25
15.6;5;25
15.6;5;25
15.6;5;25
15.6;5;25
15.68;5;25
15.68;5;25
15.68;5;25
15.68;5;25
15.68;5;25
15.68;5;25
15.68;5;25
15.68;5;25
15.68;5;25
15.68;5;25
15.23;5;25
15.23;5;25
15.23;5;25
15.23;5;25
15.23;5;25
15.23;5;25
15.23;5;25
15.23;5;25
15.23;5;25
15.23;5;25
15.02;5;25
15.02;5;25
15.02;5;25
15.02;5;25
15.02;5;25
15.02;5;25
15.02;5;25
15.02;5;25
15.02;5;25
15.02;5;25
15.06;5;25
15.06;5;25
15.06;5;25
15.06;5;25
15.06;5;25
15.07;5;25
15.08;5;25
15.09;5;25
15.1;5;25
15.11;5;25
15.79;5;25
15.8;5;25
15.8;5;25
15.81;5;25
15.82;5;25
15.83;5;25
15.84;5;25
15.85;5;25
15.86;5;25
15.87;5;25
15.27;5;25
15.28;5;25
15.29;5;25
15.3;5;25
15.31;5;25
15.32;5;25
15.33;5;25
15.34;5;25
15.34;5;25
15.35;5;25
15.49;5;25
15.5;5;25
15.51;5;25
15.52;5;25
15.53;5;25
15.53;5;25
15.54;5;25
15.55;5;25
15.56;5;25
15.57;5;25
15.78;5;25
15.79;5;25
15.79;5;25
15.8;5;25
15.81;5;25
15.82;5;25
15.83;5;25
15.84;5;25
15.85;5;25
15.86;5;25
15.84;5;25
15.85;5;25
15.86;5;25
15.87;5;25
15.88;5;25
15.89;5;25
15.9;5;25
15.9;5;25
15.91;5;25
15.92;5;25
15.51;5;25
15.53;5;25
15.53;5;25
15.54;5;25
15.54;5;25
15.55;5;25
15.56;5;25
15.57;5;25
15.58;5;25
15.59;5;25
16.04;5;25
16.06;5;25
16.06;5;25
16.07;5;25
16.08;5;25
16.09;5;25
16.1;5;25
16.1;5;25
16.11;5;25
16.12;5;25
15.71;5;25
15.72;5;25
15.73;5;25
15.74;5;25
15.74;5;25
15.75;5;25
15.76;5;25
15.77;5;25
15.78;5;25
15.79;5;25
16.56;5;25
16.57;5;25
16.58;5;25
16.59;5;25
16.6;5;25
16.61;5;25
16.62;5;25
16.62;5;25
16.63;5;25
16.64;5;25
16.73;5;25
16.74;5;25
16.75;5;25
16.75;5;25
16.76;5;25
16.77;5;25
16.78;5;25
16.79;5;25
16.8;5;25
16.8;5;25
15.99;5;25
16;5;25
16.01;5;25
16.02;5;25
16.03;5;25
16.03;5;25
16.04;5;25
16.05;5;25
16.06;5;25
16.07;5;25
16.75;5;25
16.75;5;25
16.76;5;25
16.77;5;25
16.78;5;25
16.79;5;25
16.8;5;25
16.8;5;25
16.81;5;25
16.82;5;25
16.79;5;25
16.8;5;25
16.81;5;25
16.81;5;25
16.82;5;25
16.83;5;25
16.84;5;25
16.85;5;25
16.86;5;25
16.86;5;25
16.96;5;25
16.97;5;25
16.99;5;25
16.99;5;25
16.99;5;25
17;5;25
17.01;5;25
17.02;5;25
17.03;5;25
17.04;5;25
16.47;5;25
16.48;5;25
16.5;5;25
16.5;5;25
16.51;5;25
16.52;5;25
16.52;5;25
16.53;5;25
16.54;5;25
16.55;5;25
16.53;5;25
16.53;5;25
16.55;5;25
16.55;5;25
16.56;5;25
16.57;5;25
16.58;5;25
16.58;5;25
16.59;5;25
16.6;5;25
16.92;5;25
16.93;5;25
16.93;5;25
16.94;5;25
16.95;5;25
16.96;5;25
16.97;5;25
16.97;5;25
16.98;5;25
16.99;5;25
17.31;5;25
17.32;5;25
17.33;5;25
17.33;5;25
17.34;5;25
17.35;5;25
17.36;5;25
17.37;5;25
17.37;5;25
17.38;5;25
17.06;5;25
17.07;5;25
17.08;5;25
17.08;5;25
17.09;5;25
17.1;5;25
17.11;5;25
17.12;5;25
17.12;5;25
17.13;5;25
16.76;5;25
16.77;5;25
16.78;5;25
16.78;5;25
16.79;5;25
16.8;5;25
16.81;5;25
16.82;5;25
16.82;5;25
16.83;5;25
16.91;5;25
16.92;5;25
16.93;5;25
16.93;5;25
16.94;5;25
16.95;5;25
16.96;5;25
16.97;5;25
16.97;5;25
16.98;5;25
17.48;5;25
17.49;5;25
17.5;5;25
17.5;5;25
17.51;5;25
17.52;5;25
17.53;5;25
17.54;5;25
17.54;5;25
17.55;5;25
17.71;5;25
17.72;5;25
17.73;5;25
17.73;5;25
17.74;5;25
17.75;5;25
17.76;5;25
17.77;5;25
17.77;5;25
17.78;5;25
17.95;5;25
17.96;5;25
17.96;5;25
17.97;5;25
17.98;5;25
17.99;5;25
18;5;25
18;5;25
18.01;5;25
18.02;5;25
17.21;5;25
17.22;5;25
17.22;5;25
17.23;5;25
17.24;5;25
17.25;5;25
17.25;5;25
17.26;5;25
17.27;5;25
17.28;5;25
17.58;5;25
17.58;5;25
17.59;5;25
17.6;5;25
17.61;5;25
17.61;5;25
17.62;5;25
17.63;5;25
17.64;5;25
17.65;5;25
17.49;5;25
17.5;5;25
17.51;5;25
17.52;5;25
17.52;5;25
17.53;5;25
17.54;5;25
17.55;5;25
17.56;5;25
17.56;5;25
17.8;5;25
17.81;5;25
17.82;5;25
17.82;5;25
17.83;5;25
17.84;5;25
17.85;5;25
17.86;5;25
17.86;5;25
17.87;5;25
17.37;5;25
17.38;5;25
17.38;5;25
17.39;5;25
17.4;5;25
17.41;5;25
17.41;5;25
17.42;5;25
17.43;5;25
17.44;5;25
17.58;5;25
17.58;5;25
17.59;5;25
17.6;5;25
17.61;5;25
17.61;5;25
17.62;5;25
17.63;5;25
17.64;5;25
17.64;5;25
18.35;5;25
18.36;5;25
18.37;5;25
18.38;5;25
18.38;5;25
18.39;5;25
18.4;5;25
18.41;5;25
18.41;5;25
18.42;5;25
18.46;5;25
18.47;5;25
18.47;5;25
18.48;5;25
18.49;5;25
18.5;5;25
18.5;5;25
18.51;5;25
18.52;5;25
18.53;5;25
17.92;5;25
17.93;5;25
17.94;5;25
17.95;5;25
17.95;5;25
17.96;5;25
17.97;5;25
17.98;5;25
17.99;5;25
17.99;5;25
18.1;5;25
18.11;5;25
18.12;5;25
18.12;5;25
18.13;5;25
18.14;5;25
18.15;5;25
18.15;5;25
18.16;5;25
18.17;5;25
18.17;5;25
18.17;5;25
18.18;5;25
18.19;5;25
18.2;5;25
18.2;5;25
18.21;5;25
18.22;5;25
18.23;5;25
18.23;5;25
18.24;5;25
18.25;5;25
18.26;5;25
18.27;5;25
18.27;5;25
18.28;5;25
18.29;5;25
18.29;5;25
18.3;5;25
18.31;5;25
18.37;5;25
18.38;5;25
18.39;5;25
18.4;5;25
18.4;5;25
18.41;5;25
18.42;5;25
18.43;5;25
18.43;5;25
18.44;5;25
18.5;5;25
18.51;5;25
18.51;5;25
18.52;5;25
18.53;5;25
18.54;5;25
18.54;5;25
18.55;5;25
18.56;5;25
18.57;5;25
18.96;5;25
18.97;5;25
18.98;5;25
18.99;5;25
18.99;5;25
19;5;25
19.01;5;25
19.01;5;25
19.02;5;25
19.03;5;25
18.74;5;25
18.74;5;25
18.75;5;25
18.76;5;25
18.77;5;25
18.77;5;25
18.78;5;25
18.79;5;25
18.8;5;25
18.8;5;25
19.21;5;25
19.22;5;25
19.22;5;25
19.23;5;25
19.24;5;25
19.25;5;25
19.25;5;25
19.26;5;25
19.27;5;25
19.28;5;25
19.12;5;25
19.13;5;25
19.14;5;25
19.14;5;25
19.15;5;25
19.16;5;25
19.17;5;25
19.17;5;25
19.18;5;25
19.19;5;25
19.19;5;25
19.19;5;25
19.2;5;25
19.21;5;25
19.21;5;25
19.22;5;25
19.23;5;25
19.24;5;25
19.24;5;25
19.25;5;25
19.1;5;25
19.1;5;25
19.11;5;25
19.12;5;25
19.13;5;25
19.13;5;25
19.14;5;25
19.15;5;25
19.16;5;25
19.16;5;25
18.57;5;25
18.58;5;25
18.58;5;25
18.59;5;25
18.61;5;25
18.61;5;25
18.61;5;25
18.62;5;25
18.63;5;25
18.63;5;25
19.26;5;25
19.27;5;25
19.28;5;25
19.28;5;25
19.29;5;25
19.3;5;25
19.3;5;25
19.31;5;25
19.32;5;25
19.33;5;25
19.12;5;25
19.13;5;25
19.14;5;25
19.14;5;25
19.15;5;25
19.16;5;25
19.17;5;25
19.17;5;25
19.18;5;25
19.19;5;25
19.54;5;25
19.55;5;25
19.56;5;25
19.56;5;25
19.58;5;25
19.58;5;25
19.59;5;25
19.59;5;25
19.6;5;25
19.61;5;25
19.54;5;25
19.55;5;25
19.56;5;25
19.57;5;25
19.58;5;25
19.58;5;25
19.59;5;25
19.59;5;25
19.6;5;25
19.61;5;25
19.05;5;25
19.06;5;25
19.07;5;25
19.08;5;25
19.08;5;25
19.09;5;25
19.1;5;25
19.1;5;25
19.11;5;25
19.12;5;25
19.63;5;25
19.64;5;25
19.65;5;25
19.66;5;25
19.66;5;25
19.67;5;25
19.68;5;25
19.68;5;25
19.69;5;25
19.7;5;25
19.94;5;25
19.95;5;25
19.96;5;25
19.97;5;25
19.97;5;25
19.98;5;25
19.99;5;25
19.99;5;25
20;5;25
20.01;5;25
19.35;5;25
19.36;5;25
19.37;5;25
19.37;5;25
19.38;5;25
19.39;5;25
19.4;5;25
19.4;5;25
19.41;5;25
19.42;5;25
19.42;5;25
19.43;5;25
19.44;5;25
19.44;5;25
19.45;5;25
19.46;5;25
19.46;5;25
19.47;5;25
19.48;5;25
19.48;5;25
19.9;5;25
19.91;5;25
19.92;5;25
19.92;5;25
19.93;5;25
19.94;5;25
19.94;5;25
19.95;5;25
19.96;5;25
19.96;5;25
20.03;5;25
20.04;5;25
20.04;5;25
20.05;5;25
20.06;5;25
20.06;5;25
20.07;5;25
20.08;5;25
20.08;5;25
20.09;5;25
19.7;5;25
19.7;5;25
19.71;5;25
19.72;5;25
19.73;5;25
19.73;5;25
19.74;5;25
19.75;5;25
19.75;5;25
19.76;5;25
19.94;5;25
19.94;5;25
19.95;5;25
19.96;5;25
19.96;5;25
19.97;5;25
19.98;5;25
19.98;5;25
19.99;5;25
20;5;25
19.86;5;25
19.87;5;25
19.88;5;25
19.88;5;25
19.89;5;25
19.9;5;25
19.9;5;25
19.91;5;25
19.92;5;25
19.92;5;25
19.83;5;25
19.84;5;25
19.84;5;25
19.85;5;25
19.86;5;25
19.86;5;25
19.87;5;25
19.88;5;25
19.88;5;25
19.89;5;25
20.25;5;25
20.25;5;25
20.26;5;25
20.27;5;25
20.27;5;25
20.28;5;25
20.29;5;25
20.29;5;25
20.3;5;25
20.31;5;25
20.67;5;25
20.68;5;25
20.69;5;25
20.69;5;25
20.7;5;25
20.71;5;25
20.71;5;25
20.72;5;25
20.73;5;25
20.73;5;25
20.43;5;25
20.44;5;25
20.44;5;25
20.45;5;25
20.46;5;25
20.46;5;25
20.47;5;25
20.48;5;25
20.48;5;25
20.49;5;25
20.68;5;25
20.68;5;25
20.69;5;25
20.7;5;25
20.7;5;25
20.71;5;25
20.72;5;25
20.72;5;25
20.73;5;25
20.74;5;25
20.59;5;25
20.6;5;25
20.61;5;25
20.61;5;25
20.62;5;25
20.63;5;25
20.63;5;25
20.64;5;25
20.64;5;25
20.65;5;25
20.59;5;25
20.59;5;25
20.6;5;25
20.61;5;25
20.61;5;25
20.62;5;25
20.63;5;25
20.63;5;25
20.64;5;25
20.65;5;25
20.51;5;25
20.52;5;25
20.53;5;25
20.53;5;25
20.54;5;25
20.55;5;25
20.55;5;25
20.56;5;25
20.56;5;25
20.57;5;25
20.9;5;25
20.9;5;25
20.91;5;25
20.92;5;25
20.92;5;25
20.93;5;25
20.94;5;25
20.94;5;25
20.95;5;25
20.96;5;25
20.49;5;25
20.5;5;25
20.51;5;25
20.51;5;25
20.52;5;25
20.52;5;25
20.53;5;25
20.54;5;25
20.54;5;25
20.55;5;25
20.51;5;25
20.51;5;25
20.52;5;25
20.53;5;25
20.53;5;25
20.54;5;25
20.55;5;25
20.55;5;25
20.56;5;25
20.56;5;25
21.18;5;25
21.19;5;25
21.19;5;25
21.2;5;25
21.21;5;25
21.21;5;25
21.22;5;25
21.23;5;25
21.23;5;25
21.24;5;25
21.26;5;25
21.27;5;25
21.28;5;25
21.28;5;25
21.29;5;25
21.3;5;25
21.3;5;25
21.31;5;25
21.32;5;25
21.32;5;25
20.93;5;25
20.93;5;25
20.94;5;25
20.95;5;25
20.95;5;25
20.96;5;25
20.97;5;25
20.97;5;25
20.98;5;25
20.98;5;25
20.89;5;25
20.9;5;25
20.9;5;25
20.91;5;25
20.92;5;25
20.92;5;25
20.93;5;25
20.94;5;25
20.94;5;25
20.95;5;25
21.03;5;25
21.04;5;25
21.05;5;25
21.05;5;25
21.06;5;25
21.07;5;25
21.07;5;25
21.08;5;25
21.08;5;25
21.09;5;25
21.18;5;25
21.18;5;25
21.19;5;25
21.2;5;25
21.2;5;25
21.21;5;25
21.21;5;25
21.22;5;25
21.23;5;25
21.23;5;25
21.67;5;25
21.68;5;25
21.68;5;25
21.69;5;25
21.69;5;25
21.7;5;25
21.71;5;25
21.71;5;25
21.72;5;25
21.72;5;25
20.9;5;25
20.91;5;25
20.91;5;25
20.92;5;25
20.93;5;25
20.93;5;25
20.94;5;25
20.94;5;25
20.95;5;25
20.96;5;25
20.86;5;25
20.87;5;25
20.87;5;25
20.88;5;25
20.89;5;25
20.89;5;25
20.9;5;25
20.91;5;25
20.91;5;25
20.92;5;25
21.25;5;25
21.26;5;25
21.27;5;25
21.27;5;25
21.28;5;25
21.28;5;25
21.29;5;25
21.3;5;25
21.3;5;25
21.31;5;25
21.73;5;25
21.73;5;25
21.74;5;25
21.74;5;25
21.75;5;25
21.76;5;25
21.76;5;25
21.77;5;25
21.77;5;25
21.78;5;25
21.11;5;25
21.11;5;25
21.12;5;25
21.12;5;25
21.13;5;25
21.14;5;25
21.14;5;25
21.15;5;25
21.15;5;25
21.16;5;25
22.05;5;25
22.05;5;25
22.06;5;25
22.06;5;25
22.07;5;25
22.08;5;25
22.08;5;25
22.09;5;25
22.1;5;25
22.1;5;25
21.18;5;25
21.18;5;25
21.19;5;25
21.2;5;25
21.2;5;25
21.21;5;25
21.22;5;25
21.22;5;25
21.23;5;25
21.23;5;25
21.51;5;25
21.51;5;25
21.52;5;25
21.53;5;25
21.53;5;25
21.54;5;25
21.54;5;25
21.55;5;25
21.56;5;25
21.56;5;25
21.61;5;25
21.61;5;25
21.62;5;25
21.62;5;25
21.63;5;25
21.64;5;25
21.64;5;25
21.65;5;25
21.65;5;25
21.66;5;25
21.51;5;25
21.51;5;25
21.52;5;25
21.52;5;25
21.53;5;25
21.54;5;25
21.54;5;25
21.55;5;25
21.55;5;25
21.56;5;25
21.78;5;25
21.78;5;25
21.79;5;25
21.79;5;25
21.8;5;25
21.81;5;25
21.81;5;25
21.82;5;25
21.82;5;25
21.83;5;25
22.26;5;25
22.27;5;25
22.28;5;25
22.28;5;25
22.29;5;25
22.29;5;25
22.3;5;25
22.31;5;25
22.31;5;25
22.32;5;25
21.95;5;25
21.96;5;25
21.97;5;25
21.97;5;25
21.98;5;25
21.98;5;25
21.99;5;25
21.99;5;25
22;5;25
22.01;5;25
22.03;5;25
22.04;5;25
22.04;5;25
22.05;5;25
22.06;5;25
22.06;5;25
22.07;5;25
22.07;5;25
22.08;5;25
22.08;5;25
21.97;5;25
21.98;5;25
21.98;5;25
21.99;5;25
21.99;5;25
22;5;25
22.01;5;25
22.01;5;25
22.02;5;25
22.02;5;25
22.18;5;25
22.18;5;25
22.19;5;25
22.2;5;25
22.2;5;25
22.21;5;25
22.21;5;25
22.22;5;25
22.22;5;25
22.23;5;25
21.99;5;25
21.99;5;25
22;5;25
22;5;25
22.01;5;25
22.01;5;25
22.02;5;25
22.03;5;25
22.03;5;25
22.04;5;25
22.31;5;25
22.32;5;25
22.32;5;25
22.33;5;25
22.34;5;25
22.34;5;25
22.35;5;25
22.35;5;25
22.36;5;25
22.36;5;25
22.6;5;25
22.61;5;25
22.61;5;25
22.62;5;25
22.62;5;25
22.63;5;25
22.63;5;25
22.64;5;25
22.65;5;25
22.65;5;25
22.71;5;25
22.71;5;25
22.72;5;25
22.72;5;25
22.73;5;25
22.74;5;25
22.74;5;25
22.75;5;25
22.75;5;25
