PV;CV;SP
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.44;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.45;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.45;10;25
82.45;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.46;10;25
82.47;10;25
82.47;10;25
82.47;10;25
82.47;10;25
82.47;10;25
82.47;10;25
82.47;10;25
82.47;10;25
82.47;10;25
82.47;10;25
82.47;10;25
82.47;10;25
82.47;10;25
82.47;10;25
82.48;10;25
82.48;10;25
82.48;10;25
82.48;10;25
82.48;10;25
82.48;10;25
82.48;10;25
82.48;10;25
82.48;10;25
82.48;10;25
82.48;10;25
82.48;10;25
82.49;10;25
82.49;10;25
82.49;10;25
82.49;10;25
82.49;10;25
82.49;10;25
82.49;10;25
82.49;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.5;10;25
82.5;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.5;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.52;10;25
82.52;10;25
82.52;10;25
82.52;10;25
82.52;10;25
82.52;10;25
82.52;10;25
82.52;10;25
82.52;10;25
82.52;10;25
82.52;10;25
82.52;10;25
82.52;10;25
82.52;10;25
82.52;10;25
82.52;10;25
82.52;10;25
82.52;10;25
82.53;10;25
82.53;10;25
82.53;10;25
82.53;10;25
82.53;10;25
82.53;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.53;10;25
82.53;10;25
82.53;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.54;10;25
82.53;10;25
82.53;10;25
82.53;10;25
82.53;10;25
82.53;10;25
82.52;10;25
82.52;10;25
82.52;10;25
82.51;10;25
82.51;10;25
82.51;10;25
82.5;10;25
82.5;10;25
82.49;10;25
82.48;10;25
82.48;10;25
82.47;10;25
82.46;10;25
82.46;10;25
82.45;10;25
82.44;10;25
82.43;10;25
82.42;10;25
82.41;10;25
82.4;10;25
82.39;10;25
82.38;10;25
82.37;10;25
82.35;10;25
82.34;10;25
82.33;10;25
82.31;10;25
82.3;10;25
82.29;10;25
82.27;10;25
82.26;10;25
82.24;10;25
82.23;10;25
82.21;10;25
82.19;10;25
82.18;10;25
82.16;10;25
82.14;10;25
82.13;10;25
82.11;10;25
82.09;10;25
82.08;10;25
82.06;10;25
82.04;10;25
82.02;10;25
82.01;10;25
81.99;10;25
81.97;10;25
81.95;10;25
81.93;10;25
81.91;10;25
81.89;10;25
81.87;10;25
81.85;10;25
81.83;10;25
81.81;10;25
81.79;10;25
81.77;10;25
81.75;10;25
81.73;10;25
81.7;10;25
81.68;10;25
81.65;10;25
81.63;10;25
81.6;10;25
81.58;10;25
81.56;10;25
81.53;10;25
81.51;10;25
81.48;10;25
81.46;10;25
81.43;10;25
81.4;10;25
81.38;10;25
81.35;10;25
81.33;10;25
81.3;10;25
81.27;10;25
81.25;10;25
81.22;10;25
81.19;10;25
81.17;10;25
81.14;10;25
81.11;10;25
81.09;10;25
81.03;10;25
81.03;10;25
81;10;25
80.97;10;25
80.94;10;25
80.91;10;25
80.88;10;25
80.85;10;25
80.81;10;25
80.78;10;25
80.72;10;25
80.72;10;25
80.69;10;25
80.66;10;25
80.62;10;25
80.59;10;25
80.56;10;25
80.53;10;25
80.5;10;25
80.46;10;25
80.4;10;25
80.4;10;25
80.37;10;25
80.33;10;25
80.3;10;25
80.26;10;25
80.23;10;25
80.19;10;25
80.16;10;25
80.12;10;25
80.09;10;25
80.05;10;25
80.02;10;25
79.98;10;25
79.94;10;25
79.91;10;25
79.87;10;25
79.83;10;25
79.8;10;25
79.76;10;25
79.72;10;25
79.68;10;25
79.64;10;25
79.61;10;25
79.57;10;25
79.53;10;25
79.49;10;25
79.45;10;25
79.41;10;25
79.37;10;25
79.33;10;25
79.29;10;25
79.26;10;25
79.22;10;25
79.18;10;25
79.14;10;25
79.11;10;25
79.07;10;25
79.03;10;25
78.99;10;25
78.95;10;25
78.91;10;25
78.87;10;25
78.83;10;25
78.79;10;25
78.75;10;25
78.71;10;25
78.66;10;25
78.62;10;25
78.58;10;25
78.49;10;25
78.49;10;25
78.45;10;25
78.41;10;25
78.37;10;25
78.33;10;25
78.29;10;25
78.24;10;25
78.2;10;25
78.16;10;25
78.12;10;25
78.07;10;25
78.03;10;25
77.99;10;25
77.94;10;25
77.9;10;25
77.85;10;25
77.81;10;25
77.76;10;25
77.72;10;25
77.67;10;25
77.63;10;25
77.58;10;25
77.54;10;25
77.5;10;25
77.45;10;25
77.41;10;25
77.37;10;25
77.32;10;25
77.28;10;25
77.24;10;25
77.19;10;25
77.15;10;25
77.1;10;25
77.05;10;25
77.01;10;25
76.96;10;25
76.91;10;25
76.86;10;25
76.82;10;25
76.77;10;25
76.72;10;25
76.67;10;25
76.63;10;25
76.58;10;25
76.53;10;25
76.48;10;25
76.44;10;25
76.39;10;25
76.34;10;25
76.29;10;25
76.24;10;25
76.19;10;25
76.15;10;25
76.1;10;25
76.06;10;25
76.01;10;25
75.96;10;25
75.92;10;25
75.87;10;25
75.82;10;25
75.78;10;25
75.73;10;25
75.68;10;25
75.63;10;25
75.58;10;25
75.54;10;25
75.49;10;25
75.44;10;25
75.39;10;25
75.34;10;25
75.3;10;25
75.25;10;25
75.2;10;25
75.15;10;25
75.1;10;25
75.05;10;25
75;10;25
74.95;10;25
74.9;10;25
74.85;10;25
74.8;10;25
74.75;10;25
74.7;10;25
74.65;10;25
74.6;10;25
74.55;10;25
74.49;10;25
74.39;10;25
74.39;10;25
74.34;10;25
74.29;10;25
74.24;10;25
74.19;10;25
74.13;10;25
74.08;10;25
74.03;10;25
73.98;10;25
73.93;10;25
73.88;10;25
73.82;10;25
73.77;10;25
73.72;10;25
73.67;10;25
73.62;10;25
73.56;10;25
73.51;10;25
73.46;10;25
73.41;10;25
73.36;10;25
73.31;10;25
73.25;10;25
73.2;10;25
73.15;10;25
73.1;10;25
73.05;10;25
73;10;25
72.95;10;25
72.9;10;25
72.84;10;25
72.79;10;25
72.74;10;25
72.69;10;25
72.64;10;25
72.59;10;25
72.53;10;25
72.48;10;25
72.43;10;25
72.38;10;25
72.33;10;25
72.28;10;25
72.22;10;25
72.17;10;25
72.12;10;25
72.07;10;25
72.02;10;25
71.96;10;25
71.91;10;25
71.86;10;25
71.81;10;25
71.76;10;25
71.7;10;25
71.65;10;25
71.6;10;25
71.55;10;25
71.49;10;25
71.44;10;25
71.39;10;25
71.33;10;25
71.28;10;25
71.23;10;25
71.12;10;25
71.12;10;25
71.06;10;25
71.01;10;25
70.95;10;25
70.9;10;25
70.85;10;25
70.79;10;25
70.74;10;25
70.68;10;25
70.57;10;25
70.57;10;25
70.52;10;25
70.46;10;25
70.41;10;25
70.36;10;25
70.3;10;25
70.25;10;25
70.19;10;25
70.14;10;25
70.08;10;25
70.03;10;25
69.97;10;25
69.92;10;25
69.86;10;25
69.81;10;25
69.75;10;25
69.7;10;25
69.64;10;25
69.59;10;25
69.53;10;25
69.48;10;25
69.42;10;25
69.37;10;25
69.31;10;25
69.26;10;25
69.2;10;25
69.15;10;25
69.09;10;25
69.04;10;25
68.98;10;25
68.93;10;25
68.88;10;25
68.82;10;25
68.77;10;25
68.71;10;25
68.66;10;25
68.61;10;25
68.55;10;25
68.5;10;25
68.44;10;25
68.39;10;25
68.34;10;25
68.28;10;25
68.23;10;25
68.17;10;25
68.12;10;25
68.06;10;25
68.01;10;25
67.96;10;25
67.9;10;25
67.85;10;25
67.79;10;25
67.74;10;25
67.69;10;25
67.63;10;25
67.58;10;25
67.52;10;25
67.47;10;25
67.41;10;25
67.36;10;25
67.31;10;25
67.25;10;25
67.2;10;25
67.15;10;25
67.09;10;25
67.04;10;25
66.98;10;25
66.93;10;25
66.88;10;25
66.82;10;25
66.77;10;25
66.71;10;25
66.66;10;25
66.61;10;25
66.55;10;25
66.5;10;25
66.44;10;25
66.39;10;25
66.33;10;25
66.28;10;25
66.22;10;25
66.17;10;25
66.12;10;25
66.06;10;25
66.01;10;25
65.95;10;25
65.95;10;25
65.84;10;25
65.84;10;25
65.79;10;25
65.68;10;25
65.68;10;25
65.62;10;25
65.57;10;25
65.52;10;25
65.46;10;25
65.41;10;25
65.36;10;25
65.3;10;25
65.25;10;25
65.14;10;25
65.14;10;25
65.09;10;25
65.03;10;25
64.98;10;25
64.92;10;25
64.87;10;25
64.81;10;25
64.76;10;25
64.7;10;25
64.59;10;25
64.59;10;25
64.54;10;25
64.48;10;25
64.43;10;25
64.37;10;25
64.32;10;25
64.27;10;25
64.21;10;25
64.16;10;25
64.05;10;25
64.05;10;25
63.99;10;25
63.94;10;25
63.88;10;25
63.83;10;25
63.78;10;25
63.72;10;25
63.67;10;25
63.61;10;25
63.56;10;25
63.5;10;25
63.45;10;25
63.39;10;25
63.34;10;25
63.28;10;25
63.23;10;25
63.17;10;25
63.12;10;25
63.07;10;25
63.01;10;25
62.96;10;25
62.9;10;25
62.85;10;25
62.8;10;25
62.74;10;25
62.69;10;25
62.64;10;25
62.58;10;25
62.53;10;25
62.48;10;25
62.42;10;25
62.37;10;25
62.32;10;25
62.27;10;25
62.21;10;25
62.16;10;25
62.11;10;25
62.06;10;25
62;10;25
61.95;10;25
61.9;10;25
61.85;10;25
61.79;10;25
61.74;10;25
61.68;10;25
61.63;10;25
61.57;10;25
61.52;10;25
61.47;10;25
61.41;10;25
61.36;10;25
61.31;10;25
61.25;10;25
61.2;10;25
61.15;10;25
61.09;10;25
61.04;10;25
60.99;10;25
60.94;10;25
60.88;10;25
60.83;10;25
60.78;10;25
60.72;10;25
60.67;10;25
60.62;10;25
60.56;10;25
60.51;10;25
60.46;10;25
60.41;10;25
60.35;10;25
60.3;10;25
60.25;10;25
60.2;10;25
60.14;10;25
60.09;10;25
60.04;10;25
59.99;10;25
59.93;10;25
59.88;10;25
59.83;10;25
59.78;10;25
59.73;10;25
59.68;10;25
59.62;10;25
59.57;10;25
59.52;10;25
59.47;10;25
59.42;10;25
59.37;10;25
59.31;10;25
59.26;10;25
59.21;10;25
59.16;10;25
59.11;10;25
59.05;10;25
59;10;25
58.95;10;25
58.9;10;25
58.85;10;25
58.8;10;25
58.74;10;25
58.7;10;25
58.65;10;25
58.6;10;25
58.55;10;25
58.5;10;25
58.45;10;25
58.4;10;25
58.35;10;25
58.3;10;25
58.2;10;25
58.2;10;25
58.15;10;25
58.1;10;25
58.04;10;25
57.99;10;25
57.94;10;25
57.89;10;25
57.84;10;25
57.79;10;25
57.74;10;25
57.69;10;25
57.64;10;25
57.59;10;25
57.54;10;25
57.49;10;25
57.44;10;25
57.39;10;25
57.34;10;25
57.3;10;25
57.25;10;25
57.2;10;25
57.14;10;25
57.09;10;25
57.04;10;25
56.99;10;25
56.94;10;25
56.89;10;25
56.84;10;25
56.79;10;25
56.74;10;25
56.69;10;25
56.64;10;25
56.59;10;25
56.54;10;25
56.49;10;25
56.44;10;25
56.39;10;25
56.34;10;25
56.3;10;25
56.25;10;25
56.2;10;25
56.15;10;25
56.1;10;25
56.05;10;25
56;10;25
55.95;10;25
55.9;10;25
55.85;10;25
55.8;10;25
55.75;10;25
55.7;10;25
55.66;10;25
55.61;10;25
55.56;10;25
55.52;10;25
55.47;10;25
55.42;10;25
55.38;10;25
55.33;10;25
55.28;10;25
55.23;10;25
55.19;10;25
55.14;10;25
55.1;10;25
55.05;10;25
55;10;25
54.96;10;25
54.91;10;25
54.86;10;25
54.82;10;25
54.77;10;25
54.72;10;25
54.67;10;25
54.63;10;25
54.58;10;25
54.53;10;25
54.48;10;25
54.44;10;25
54.39;10;25
54.34;10;25
54.29;10;25
54.25;10;25
54.2;10;25
54.15;10;25
54.11;10;25
54.06;10;25
54.02;10;25
53.97;10;25
53.92;10;25
53.88;10;25
53.83;10;25
53.78;10;25
53.73;10;25
53.69;10;25
53.64;10;25
53.59;10;25
53.55;10;25
53.5;10;25
53.45;10;25
53.41;10;25
53.36;10;25
53.32;10;25
53.27;10;25
53.23;10;25
53.18;10;25
53.13;10;25
53.09;10;25
53.04;10;25
53;10;25
52.95;10;25
52.91;10;25
52.87;10;25
52.82;10;25
52.78;10;25
52.73;10;25
52.69;10;25
52.64;10;25
52.6;10;25
52.56;10;25
52.51;10;25
52.47;10;25
52.42;10;25
52.38;10;25
52.33;10;25
52.29;10;25
52.24;10;25
52.2;10;25
52.15;10;25
52.11;10;25
52.06;10;25
52.02;10;25
51.97;10;25
51.93;10;25
51.88;10;25
51.84;10;25
51.79;10;25
51.74;10;25
51.7;10;25
51.65;10;25
51.61;10;25
51.57;10;25
51.52;10;25
51.48;10;25
51.44;10;25
51.39;10;25
51.35;10;25
51.31;10;25
51.26;10;25
51.22;10;25
51.18;10;25
51.13;10;25
51.09;10;25
51.05;10;25
51.01;10;25
50.96;10;25
50.92;10;25
50.88;10;25
50.84;10;25
50.79;10;25
50.75;10;25
50.71;10;25
50.67;10;25
50.63;10;25
50.58;10;25
50.54;10;25
50.5;10;25
50.46;10;25
50.41;10;25
50.37;10;25
50.33;10;25
50.29;10;25
50.25;10;25
50.21;10;25
50.17;10;25
50.13;10;25
50.09;10;25
50.05;10;25
50;10;25
49.96;10;25
49.92;10;25
49.88;10;25
49.84;10;25
49.8;10;25
49.76;10;25
49.72;10;25
49.68;10;25
49.64;10;25
49.59;10;25
49.55;10;25
49.51;10;25
49.47;10;25
49.43;10;25
49.38;10;25
49.34;10;25
49.3;10;25
49.26;10;25
49.22;10;25
49.17;10;25
49.13;10;25
49.09;10;25
49.05;10;25
49.01;10;25
48.97;10;25
48.93;10;25
48.89;10;25
48.85;10;25
48.81;10;25
48.77;10;25
48.72;10;25
48.68;10;25
48.64;10;25
48.6;10;25
48.56;10;25
48.52;10;25
48.48;10;25
48.43;10;25
48.39;10;25
48.35;10;25
48.31;10;25
48.27;10;25
48.23;10;25
48.19;10;25
48.15;10;25
48.11;10;25
48.07;10;25
48.03;10;25
47.99;10;25
47.95;10;25
47.91;10;25
47.87;10;25
47.83;10;25
47.79;10;25
47.75;10;25
47.71;10;25
47.67;10;25
47.63;10;25
47.59;10;25
47.55;10;25
47.51;10;25
47.47;10;25
47.43;10;25
47.4;10;25
47.36;10;25
47.32;10;25
47.28;10;25
47.24;10;25
47.21;10;25
47.17;10;25
47.13;10;25
47.09;10;25
47.05;10;25
47.01;10;25
46.97;10;25
46.93;10;25
46.9;10;25
46.86;10;25
46.82;10;25
46.78;10;25
46.74;10;25
46.7;10;25
46.67;10;25
46.63;10;25
46.59;10;25
46.56;10;25
46.52;10;25
46.48;10;25
46.44;10;25
46.41;10;25
46.37;10;25
46.33;10;25
46.3;10;25
46.26;10;25
46.22;10;25
46.18;10;25
46.15;10;25
46.11;10;25
46.07;10;25
46.04;10;25
46;10;25
45.96;10;25
45.93;10;25
45.89;10;25
45.86;10;25
45.82;10;25
45.78;10;25
45.75;10;25
45.71;10;25
45.68;10;25
45.64;10;25
45.6;10;25
45.57;10;25
45.53;10;25
45.5;10;25
45.46;10;25
45.42;10;25
45.39;10;25
45.35;10;25
45.32;10;25
45.28;10;25
45.25;10;25
45.21;10;25
45.14;10;25
45.14;10;25
45.1;10;25
45.07;10;25
45.03;10;25
44.99;10;25
44.96;10;25
44.92;10;25
44.89;10;25
44.85;10;25
44.78;10;25
44.78;10;25
44.74;10;25
44.71;10;25
44.67;10;25
44.64;10;25
44.6;10;25
44.57;10;25
44.53;10;25
44.5;10;25
44.47;10;25
44.43;10;25
44.4;10;25
44.37;10;25
44.33;10;25
44.3;10;25
44.27;10;25
44.23;10;25
44.2;10;25
44.17;10;25
44.13;10;25
44.1;10;25
44.07;10;25
44.03;10;25
44;10;25
43.97;10;25
43.94;10;25
43.9;10;25
43.87;10;25
43.83;10;25
43.8;10;25
43.77;10;25
43.73;10;25
43.7;10;25
43.66;10;25
43.63;10;25
43.59;10;25
43.56;10;25
43.53;10;25
43.5;10;25
43.47;10;25
43.43;10;25
43.4;10;25
43.37;10;25
43.34;10;25
43.31;10;25
43.28;10;25
43.25;10;25
43.21;10;25
43.18;10;25
43.15;10;25
43.12;10;25
43.09;10;25
43.06;10;25
43.03;10;25
43;10;25
42.96;10;25
42.93;10;25
42.9;10;25
42.87;10;25
42.84;10;25
42.81;10;25
42.78;10;25
42.75;10;25
42.72;10;25
42.69;10;25
42.66;10;25
42.62;10;25
42.59;10;25
42.56;10;25
42.53;10;25
42.5;10;25
42.46;10;25
42.43;10;25
42.4;10;25
42.37;10;25
42.34;10;25
42.3;10;25
42.27;10;25
42.24;10;25
42.21;10;25
42.18;10;25
42.15;10;25
42.12;10;25
42.09;10;25
42.06;10;25
42.03;10;25
42;10;25
41.97;10;25
41.94;10;25
41.91;10;25
41.88;10;25
41.85;10;25
41.82;10;25
41.79;10;25
41.76;10;25
41.73;10;25
41.7;10;25
41.67;10;25
41.64;10;25
41.61;10;25
41.58;10;25
41.55;10;25
41.52;10;25
41.49;10;25
41.46;10;25
41.44;10;25
41.41;10;25
41.38;10;25
41.35;10;25
41.32;10;25
41.29;10;25
41.26;10;25
41.23;10;25
41.2;10;25
41.17;10;25
41.14;10;25
41.11;10;25
41.08;10;25
41.05;10;25
41.02;10;25
40.99;10;25
40.96;10;25
40.93;10;25
40.9;10;25
40.87;10;25
40.84;10;25
40.81;10;25
40.78;10;25
40.75;10;25
40.72;10;25
40.69;10;25
40.66;10;25
40.63;10;25
40.6;10;25
40.57;10;25
40.54;10;25
40.51;10;25
40.48;10;25
40.45;10;25
40.43;10;25
40.4;10;25
40.37;10;25
40.34;10;25
40.32;10;25
40.29;10;25
40.26;10;25
40.23;10;25
40.21;10;25
40.18;10;25
40.15;10;25
40.12;10;25
40.1;10;25
40.07;10;25
